3.38435,-0.120942,-0.273828,0.0666616,-0.189679,-5.90285
3.34459,-0.350951,-0.274701,-0.163078,-0.348439,-6.35038
3.30293,-0.482172,-0.277455,-0.333276,-0.403466,-2.20109
1.87578,-0.594242,0.0818941,-0.516019,-0.389924,0.541662
1.88001,-0.743532,0.0754017,-0.721308,-0.326145,2.55116
1.88175,-0.874843,0.0669669,-0.906579,-0.213723,4.49689
1.88106,-0.965461,0.0568257,-1.06935,-0.0521052,6.46472
1.87867,-0.887998,0.045609,-1.12286,0.159625,8.46919
1.87733,-0.491885,0.0355839,-0.911414,0.388761,9.16545
1.87865,-0.147774,0.0282286,-0.651119,0.440558,2.07187
1.88138,-0.00216629,0.0228064,-0.496687,0.423488,-0.682792
1.88427,0.0776868,0.0187231,-0.359734,0.375864,-1.90496
1.88827,0.297021,0.0164036,-0.158232,0.291541,-3.3729
2.49133,0.637824,-0.13021,0.109233,0.163376,-5.12662
2.4831,0.951848,-0.127274,0.383145,-0.0223936,-7.43077
2.47749,1.04061,-0.122547,0.50777,-0.267507,-9.80452
2.47255,0.913459,-0.117492,0.477707,-0.486189,-8.74729
2.46583,0.562556,-0.11408,0.257468,-0.474435,0.470148
2.37175,0.342433,-0.0721457,0.147357,-0.43042,1.76059
3.38159,0.398381,-0.438565,0.292937,-0.354335,3.04341
3.30201,0.478275,-0.426174,0.472053,-0.233674,4.82646
3.25964,0.38198,-0.421421,0.419492,-0.0748186,6.35421
3.23843,0.229304,-0.424434,0.178724,0.0903671,6.60743
3.19322,0.203464,-0.424516,0.110324,0.238407,5.9216
3.147,0.187634,-0.422589,0.25308,0.368293,5.19544
2.42639,0.151636,-0.198026,0.391957,0.448403,3.2044
2.42601,0.0346894,-0.202191,0.292867,0.448924,0.0208289
2.40287,-0.0278406,-0.200044,0.185153,0.448396,-0.021118
2.38509,0.00379772,-0.197954,0.200733,0.450119,0.0689086
2.35061,0.0702938,-0.194183,0.229008,0.45409,0.158842
2.32903,0.23987,-0.189004,0.279651,0.451781,-0.0923294
2.31112,0.520908,-0.185252,0.440463,0.440604,-0.447113
2.90996,0.74356,-0.456882,0.69282,0.412102,-1.14008
2.77484,0.769312,-0.415478,0.902639,0.358193,-2.15633
2.73469,0.770802,-0.404881,1.05939,0.259739,-3.93816
2.54499,0.820212,-0.315501,1.09637,0.0930573,-6.66729
2.22054,0.821577,-0.123451,0.98598,-0.158985,-10.0817
2.21403,0.70065,-0.1148,0.803403,-0.472233,-12.5299
2.21007,0.610459,-0.109788,0.696783,-0.464829,0.296164
2.20294,0.49797,-0.1037,0.553702,-0.460439,0.17562
2.1955,0.339263,-0.102429,0.361315,-0.457907,0.101274
2.19111,0.166553,-0.104257,0.159481,-0.458277,-0.0147924
2.17923,0.00547925,-0.108734,-0.042415,-0.461641,-0.134558
2.16474,-0.139293,-0.119851,-0.25398,-0.464562,-0.11687
2.46643,-0.264717,-0.259111,-0.455491,-0.463426,0.0454408
2.45659,-0.363077,-0.273858,-0.605213,-0.456672,0.270166
2.41926,-0.433983,-0.280459,-0.682543,-0.445,0.466881
2.37187,-0.496544,-0.203546,-0.721554,-0.432519,0.49926
2.3415,-0.559586,-0.210991,-0.757429,-0.413722,0.751872
2.30967,-0.616521,-0.219904,-0.805084,-0.386408,1.09257
2.27602,-0.665526,-0.233443,-0.868288,-0.349681,1.46907
2.2403,-0.714491,-0.247488,-0.939252,-0.301745,1.91741
2.20238,-0.76898,-0.261136,-1.01079,-0.237421,2.573
2.16435,-0.827242,-0.271494,-1.08025,-0.146872,3.62195
2.12221,-0.873919,-0.28738,-1.1544,-0.0206952,5.04706
2.08452,-0.811986,-0.295264,-1.17379,0.12759,5.9314
2.04075,-0.565654,-0.309718,-0.999227,0.274304,5.86858
1.99717,-0.389724,-0.32247,-0.737406,0.435964,6.46639
1.95305,-0.31635,-0.332466,-0.482939,0.465493,1.18117
1.90828,-0.269465,-0.339119,-0.263236,0.471422,0.237149
1.64235,-0.188045,-0.450339,-0.0970395,0.465656,-0.230633
1.58549,-0.0409184,-0.448248,0.050995,0.455164,-0.419673
